school_id,landsat_prob_fail,static_prob_fail,intervention,region,province
108582,57.9083251953125,54.75576400756836,0,2,9
105007,13.330941200256348,41.22522354125977,0,1,3
105476,18.23649406433105,11.790416717529295,0,1,7
107048,74.46887969970703,28.72312355041504,0,1,8
109313,31.23472595214844,31.54791831970215,0,2,10
106032,1.1762923002243042,22.95627212524414,0,1,8
104652,8.616839408874513,7.070496082305907,0,1,1
105158,64.12873077392578,47.46209335327149,0,1,3
105948,2.4183788299560547,7.546593189239503,0,1,8
109662,53.994422912597656,47.15151596069336,0,2,2
109380,47.8673324584961,58.3387451171875,0,2,10
109185,81.04281616210938,47.57330703735352,0,2,9
107733,22.081830978393555,37.756263732910156,0,2,2
109376,41.46653747558594,68.11494445800781,0,2,10
106543,15.234044075012207,7.593266487121582,0,1,11
106106,8.331086158752441,34.20705032348633,0,1,8
105458,2.8426718711853027,26.70268440246582,0,1,7
108092,19.295551300048828,17.158796310424805,0,2,4
160511,36.13216018676758,9.185986518859863,0,1,12
105600,12.047459602355955,73.52111053466797,0,1,7
106060,32.91892623901367,24.05626678466797,0,1,8
109608,75.0315170288086,53.57544326782226,0,2,2
104728,8.248933792114258,62.95563125610352,0,1,3
107654,5.095451354980469,44.78773498535156,0,2,2
104619,11.708105087280273,15.128106117248535,0,1,1
105747,3.004788875579834,17.190088272094727,0,1,7
109682,22.28597068786621,16.767829895019528,0,2,2
105448,10.126757621765137,32.29156875610352,0,1,7
107283,3.9197199344635014,46.82013320922852,0,2,2
107405,1.8461793661117556,24.75665855407715,0,2,2
105454,5.824997425079347,5.293879508972168,0,1,7
105424,1.0248805284500122,11.600549697875975,0,1,7
105314,20.626070022583008,15.08460521697998,0,1,7
105203,1.96089506149292,47.46759414672852,0,1,7
104426,53.73464965820313,53.54381942749024,0,1,0
107759,23.482383728027344,12.05198574066162,0,2,2
105983,0.5600340366363525,25.799760818481445,0,1,8
107560,19.25650978088379,51.1101188659668,0,2,2
136765,53.72161865234375,61.1341667175293,0,0,6
104636,10.431564331054688,65.54367828369139,0,1,1
106551,5.798609256744385,10.204022407531738,0,1,11
105337,4.692076683044434,28.358606338500977,0,1,7
105873,7.507819652557372,17.994644165039062,0,1,8
107895,41.22767639160156,25.928794860839844,0,2,4
104755,2.0141732692718506,21.690980911254886,0,1,3
104772,26.055044174194336,43.52851867675781,0,1,3
159524,35.44538497924805,57.74997329711914,0,1,8
106435,8.059159278869629,33.11855316162109,0,1,11
106564,30.831945419311523,46.063636779785156,0,1,11
105250,16.631555557250973,12.973462104797365,0,1,7
105464,3.535111665725708,5.44122838973999,0,1,7
106825,4.1154394149780265,5.2932448387146,0,1,12
109282,51.15901184082031,29.13312911987305,0,2,9
109213,70.16677856445311,77.76233673095703,0,2,9
108153,18.85145378112793,38.46647644042969,1,2,4
108199,39.5097541809082,56.64687728881836,1,2,5
108184,75.28266143798828,29.85099792480469,0,2,4
105294,0.2755697965621948,2.8701200485229488,0,1,7
105118,4.2116360664367685,20.6459903717041,0,1,3
104798,1.6891157627105713,44.33860397338867,0,1,3
106557,9.40060043334961,4.256427764892578,0,1,11
105019,4.999726295471191,50.69904327392578,0,1,3
107327,11.666654586791992,57.865394592285156,0,2,2
106176,1.930425882339477,28.742938995361328,0,1,8
106994,14.713814735412598,4.1051836013793945,0,1,12
106997,13.286137580871582,49.39094924926758,0,1,12
106471,6.434427261352539,4.646470546722412,0,1,11
107635,9.972549438476562,35.73573684692383,0,2,2
107255,21.915571212768555,60.42937469482422,0,2,2
226001,62.95861053466797,50.55264663696289,0,0,6
108042,13.73453426361084,38.10745620727539,0,2,4
105355,1.0745375156402588,7.1035518646240225,0,1,7
107643,8.427563667297362,25.407588958740234,0,2,2
105954,15.190725326538086,40.0838623046875,0,1,8
136620,72.51665496826172,41.887168884277344,1,0,6
107760,11.453612327575685,41.57896423339844,0,2,2
106157,12.093246459960938,48.3486442565918,0,1,8
108745,80.50777435302734,44.53588104248047,0,2,9
105020,7.262827396392822,31.880695343017575,0,1,3
108915,76.68024444580078,60.687400817871094,0,2,9
107997,17.350189208984375,44.97692108154297,0,2,4
104962,47.37903594970703,46.31603240966797,0,1,3
109590,38.07394409179688,46.42301940917969,0,2,2
107250,37.56281280517578,55.8696403503418,0,2,2
106219,2.2498857975006104,10.320236206054688,0,1,8
106972,31.790977478027344,38.9613151550293,0,1,12
105956,4.89648962020874,24.71398162841797,0,1,8
107578,22.96432876586914,23.69826316833496,0,2,2
104595,10.416093826293944,39.135215759277344,0,1,1
104812,2.116937160491944,3.625328063964844,0,1,3
107292,15.426297187805176,61.13575744628906,0,2,2
105937,14.334506034851074,14.006604194641113,0,1,8
105072,27.69138145446777,69.58391571044922,1,1,3
104440,67.98825836181639,69.04906463623047,0,1,0
106292,6.145142555236816,20.696969985961914,0,1,8
163508,14.1448974609375,19.317270278930664,0,2,2
